Voltage (V),Current (A),Power (W),Delta Time (s),Energy_step_Wh,Cumulative_Energy_Wh,Cumulative_time_s
23.98,2.16,51.7,2.128,0.03056044444444445,40.662857,2123.6479999999938
23.99,2.25,53.9,2.118,0.031711166666666665,40.69456816666667,2125.7659999999937
23.99,1.41,33.8,2.119,0.019895055555555558,40.71446322222223,2127.884999999994
23.98,2.01,48.1,2.136,0.028539333333333333,40.74300255555556,2130.020999999994
23.99,1.8,43.1,2.121,0.025393083333333337,40.7683956388889,2132.141999999994
23.98,1.89,45.3,2.125,0.02673958333333333,40.79513522222223,2134.266999999994
23.99,2.19,52.5,2.123,0.03096041666666667,40.826095638888894,2136.389999999994
23.99,2.22,53.2,2.134,0.03153577777777778,40.85763141666667,2138.523999999994
23.99,2.19,52.5,2.121,0.03093125,40.88856266666667,2140.644999999994
23.98,1.95,46.7,2.135,0.027695694444444443,40.91625836111112,2142.7799999999943
23.99,1.65,39.5,2.116,0.023217222222222226,40.93947558333334,2144.8959999999943
23.99,2.25,53.9,2.12,0.03174111111111111,40.97121669444445,2147.015999999994
23.99,1.56,37.4,2.123,0.022055611111111116,40.993272305555564,2149.138999999994
23.99,1.41,33.8,2.124,0.019942,41.013214305555564,2151.262999999994
23.99,1.29,30.9,2.135,0.018325416666666663,41.031539722222234,2153.397999999994
23.94,2.25,53.8,2.117,0.03163738888888889,41.06317711111112,2155.5149999999944
23.9,10.98,262.4,2.122,0.1546702222222222,41.217847333333346,2157.6369999999943
23.9,10.2,243.7,2.122,0.1436476111111111,41.36149494444446,2159.758999999994
23.99,1.89,45.3,2.119,0.026664083333333335,41.38815902777779,2161.8779999999942
23.98,2.19,52.5,2.119,0.030902083333333337,41.41906111111112,2163.9969999999944
23.99,1.23,29.5,2.129,0.017445972222222224,41.43650708333334,2166.1259999999943
23.98,2.25,53.9,2.122,0.03177105555555555,41.46827813888889,2168.247999999994
23.98,1.29,30.9,2.13,0.018282499999999997,41.48656063888889,2170.3779999999942
23.98,2.25,53.9,2.119,0.03172613888888889,41.51828677777778,2172.4969999999944
23.99,2.01,48.2,2.116,0.02833088888888889,41.54661766666667,2174.6129999999944
23.98,2.25,53.9,2.133,0.03193575,41.57855341666667,2176.745999999994
23.98,2.25,53.9,2.118,0.031711166666666665,41.61026458333334,2178.863999999994
24.0,1.23,29.5,2.132,0.01747055555555556,41.627735138888895,2180.995999999994
23.98,1.29,30.9,2.119,0.018188083333333334,41.64592322222223,2183.1149999999943
24.0,2.13,51.1,2.121,0.030106416666666667,41.6760296388889,2185.2359999999944
23.98,1.98,47.4,2.13,0.028044999999999997,41.7040746388889,2187.3659999999945
23.99,1.83,43.9,2.119,0.025840027777777778,41.72991466666667,2189.4849999999947
23.98,2.22,53.2,2.135,0.031550555555555554,41.76146522222223,2191.619999999995
23.98,1.44,34.5,2.119,0.020307083333333337,41.78177230555556,2193.738999999995
23.99,1.29,30.9,2.133,0.01830825,41.80008055555556,2195.871999999995
23.99,2.25,53.9,2.118,0.031711166666666665,41.83179172222223,2197.989999999995
23.98,2.25,53.9,2.117,0.031696194444444444,41.86348791666667,2200.106999999995
23.98,2.1,50.3,2.131,0.02977480555555555,41.893262722222225,2202.237999999995
23.98,1.92,46.0,2.123,0.027127222222222226,41.920389944444445,2204.360999999995
23.93,1.56,37.3,2.132,0.022089888888888888,41.94247983333333,2206.492999999995
23.9,10.74,256.6,2.119,0.15103761111111114,42.093517444444444,2208.611999999995
23.91,10.32,246.7,2.119,0.1452103611111111,42.238727805555556,2210.730999999995
23.98,2.25,53.9,2.128,0.03186088888888889,42.27058869444444,2212.8589999999954
24.0,2.25,54.0,2.119,0.03178500000000001,42.30237369444444,2214.9779999999955
23.98,2.25,53.9,2.117,0.031696194444444444,42.334069888888884,2217.0949999999957
24.0,1.62,38.8,2.127,0.022924333333333328,42.35699422222222,2219.2219999999957
23.99,2.25,53.9,2.122,0.03177105555555555,42.38876527777777,2221.3439999999955
23.98,1.44,34.5,2.134,0.02045083333333333,42.40921611111111,2223.4779999999955
23.98,1.71,41.0,2.12,0.024144444444444444,42.43336055555555,2225.5979999999954
23.99,1.05,25.1,2.116,0.014753222222222223,42.44811377777778,2227.7139999999954
23.98,1.23,29.4,2.128,0.017378666666666667,42.46549244444444,2229.8419999999956
23.98,2.07,49.6,2.122,0.029236444444444443,42.494728888888886,2231.9639999999954
23.98,2.07,49.6,2.131,0.029360444444444442,42.52408933333333,2234.0949999999953
24.0,1.5,36.0,2.118,0.021179999999999997,42.54526933333333,2236.212999999995
24.0,1.62,38.8,2.117,0.02281655555555555,42.56808588888889,2238.3299999999954
23.99,1.26,30.2,2.13,0.01786833333333333,42.58595422222222,2240.4599999999955
23.98,2.25,53.9,2.115,0.03166625,42.61762047222222,2242.5749999999953
23.99,1.68,40.3,2.121,0.023743416666666666,42.64136388888889,2244.6959999999954
23.98,1.38,33.0,2.128,0.01950666666666667,42.660870555555555,2246.8239999999955
23.98,2.19,52.5,2.117,0.030872916666666667,42.69174347222222,2248.9409999999957
23.98,2.07,49.6,2.118,0.02918133333333333,42.720924805555555,2251.0589999999956
23.98,2.28,54.6,2.13,0.032305,42.753229805555556,2253.1889999999958
23.98,2.19,52.5,2.119,0.030902083333333337,42.784131888888886,2255.307999999996
23.99,2.13,51.0,2.133,0.0302175,42.814349388888886,2257.4409999999957
24.0,1.95,46.8,2.12,0.027559999999999998,42.84190938888889,2259.5609999999956
23.98,2.19,52.5,2.122,0.030945833333333332,42.87285522222222,2261.6829999999954
23.9,10.14,242.3,2.122,0.1428223888888889,43.01567761111111,2263.8049999999953
23.9,10.98,262.4,2.118,0.15437866666666664,43.170056277777775,2265.922999999995
23.98,2.07,49.6,2.12,0.029208888888888892,43.19926516666666,2268.042999999995
23.99,1.8,43.1,2.129,0.02548886111111111,43.22475402777778,2270.171999999995
23.98,2.19,52.5,2.118,0.0308875,43.255641527777776,2272.289999999995
23.99,1.32,31.6,2.121,0.018617666666666668,43.27425919444444,2274.410999999995
23.98,1.68,40.2,2.123,0.023706833333333337,43.297966027777775,2276.533999999995
23.99,2.25,53.9,2.12,0.03174111111111111,43.329707138888885,2278.653999999995
23.99,1.44,34.5,2.134,0.02045083333333333,43.35015797222222,2280.787999999995
23.98,1.77,42.4,2.121,0.024980666666666665,43.375138638888885,2282.908999999995
23.98,1.65,39.5,2.121,0.023272083333333332,43.398410722222216,2285.029999999995
23.99,2.25,53.9,2.123,0.03178602777777778,43.43019674999999,2287.1529999999952
23.99,1.47,35.2,2.116,0.02068977777777778,43.45088652777777,2289.2689999999952
23.98,2.16,51.7,2.118,0.030416833333333334,43.4813033611111,2291.386999999995
23.98,2.25,53.9,2.131,0.031905805555555555,43.513209166666655,2293.517999999995
24.0,1.29,30.9,2.119,0.018188083333333334,43.53139724999999,2295.636999999995
24.0,2.07,49.6,2.119,0.029195111111111116,43.560592361111105,2297.7559999999953
23.98,2.25,53.9,2.127,0.03184591666666666,43.592438277777774,2299.8829999999953
24.0,1.92,46.0,2.12,0.02708888888888889,43.619527166666664,2302.002999999995
23.98,2.16,51.7,2.116,0.030388111111111116,43.64991527777777,2304.118999999995
23.98,1.89,45.3,2.129,0.026789916666666663,43.67670519444444,2306.247999999995
23.99,1.56,37.4,2.119,0.022014055555555558,43.698719249999996,2308.366999999995
23.98,1.53,36.6,2.12,0.021553333333333338,43.72027258333333,2310.486999999995
23.99,2.19,52.5,2.134,0.031120833333333334,43.751393416666666,2312.620999999995
23.99,1.44,34.5,2.12,0.020316666666666667,43.77171008333333,2314.740999999995
23.98,2.04,48.9,2.125,0.028864583333333332,43.80057466666666,2316.865999999995
23.9,10.98,262.4,2.114,0.1540871111111111,43.95466177777777,2318.979999999995
23.9,11.04,263.8,2.118,0.15520233333333333,44.10986411111111,2321.097999999995
23.9,5.73,136.9,2.132,0.08107522222222223,44.19093933333333,2323.229999999995
23.98,1.29,30.9,2.119,0.018188083333333334,44.20912741666667,2325.348999999995
24.0,2.16,51.8,2.117,0.030461277777777775,44.23958869444444,2327.4659999999953
23.98,2.25,53.9,2.128,0.03186088888888889,44.27144958333333,2329.5939999999955
23.99,2.16,51.8,2.121,0.03051883333333333,44.30196841666666,2331.7149999999956
23.98,2.13,51.0,2.133,0.0302175,44.33218591666666,2333.8479999999954
23.98,1.41,33.8,2.117,0.019876277777777777,44.352062194444436,2335.9649999999956
23.98,2.1,50.3,2.116,0.029565222222222222,44.38162741666666,2338.0809999999956
23.98,2.25,53.9,2.132,0.03192077777777778,44.41354819444444,2340.2129999999956
23.98,1.29,30.9,2.123,0.018222416666666668,44.431770611111105,2342.3359999999957
23.98,2.25,53.9,2.132,0.03192077777777778,44.46369138888888,2344.4679999999958
23.99,1.92,46.0,2.13,0.027216666666666663,44.49090805555555,2346.597999999996
23.99,1.23,29.5,2.126,0.01742138888888889,44.50832944444444,2348.723999999996
23.99,2.25,53.9,2.12,0.03174111111111111,44.54007055555555,2350.843999999996
23.99,1.38,33.1,2.132,0.019602555555555557,44.55967311111111,2352.975999999996
23.99,2.25,53.9,2.118,0.031711166666666665,44.59138427777778,2355.093999999996
23.99,2.19,52.5,2.118,0.0308875,44.622271777777776,2357.211999999996
24.0,1.23,29.5,2.13,0.017454166666666666,44.63972594444444,2359.341999999996
23.99,1.56,37.4,2.121,0.022034833333333333,44.66176077777778,2361.462999999996
23.98,2.1,50.3,2.118,0.02959316666666666,44.691353944444444,2363.580999999996
24.0,2.22,53.2,2.125,0.03140277777777778,44.72275672222222,2365.705999999996
23.98,2.25,53.9,2.121,0.03175608333333333,44.75451280555556,2367.826999999996
23.99,1.59,38.1,2.119,0.022426083333333336,44.77693888888889,2369.9459999999963
23.99,2.25,53.9,2.122,0.03177105555555555,44.808709944444445,2372.067999999996
23.99,10.14,243.2,2.12,0.14321777777777775,44.95192772222222,2374.187999999996
23.9,10.95,261.7,2.135,0.15520263888888886,45.10713036111111,2376.3229999999962
23.9,10.77,257.4,2.121,0.1516515,45.25878186111111,2378.4439999999963
24.0,2.16,51.8,2.118,0.030475666666666665,45.28925752777778,2380.5619999999963
23.99,1.29,30.9,2.126,0.018248166666666666,45.307505694444444,2382.6879999999965
23.98,2.19,52.5,2.116,0.030858333333333335,45.33836402777778,2384.8039999999964
24.0,1.98,47.5,2.121,0.02798541666666667,45.366349444444445,2386.9249999999965
23.99,2.25,53.9,2.138,0.03201061111111111,45.39836005555556,2389.0629999999965
23.99,1.29,30.9,2.119,0.018188083333333334,45.41654813888889,2391.1819999999966
23.98,1.38,33.0,2.127,0.019497499999999997,45.43604563888889,2393.3089999999966
24.0,2.01,48.2,2.118,0.028357666666666666,45.46440330555556,2395.4269999999965
23.98,2.25,53.9,2.119,0.03172613888888889,45.49612944444445,2397.5459999999966
24.0,1.98,47.5,2.123,0.02801180555555556,45.52414125000001,2399.6689999999967
23.98,1.35,32.3,2.12,0.01902111111111111,45.543162361111115,2401.7889999999966
23.97,2.22,53.2,2.119,0.03131411111111112,45.57447647222222,2403.9079999999967
23.98,1.32,31.6,2.127,0.018670333333333334,45.593146805555556,2406.0349999999967
24.0,1.86,44.6,2.117,0.026227277777777776,45.619374083333334,2408.151999999997
23.98,2.04,48.9,2.117,0.028755916666666666,45.64813,2410.268999999997
23.99,2.07,49.6,2.132,0.029374222222222225,45.677504222222225,2412.400999999997
23.98,2.16,51.7,2.117,0.030402472222222223,45.707906694444446,2414.5179999999973
23.99,1.95,46.7,2.12,0.02750111111111111,45.73540780555556,2416.637999999997
23.99,1.5,35.9,2.124,0.021181,45.75658880555556,2418.761999999997
23.98,2.25,53.9,2.12,0.03174111111111111,45.78832991666667,2420.881999999997
23.99,2.25,53.9,2.12,0.03174111111111111,45.82007102777778,2423.0019999999968
23.98,1.83,43.8,2.126,0.02586633333333333,45.84593736111111,2425.127999999997
23.98,2.22,53.2,2.123,0.031373222222222226,45.87731058333333,2427.250999999997
23.98,2.19,52.5,2.13,0.031062499999999996,45.90837308333333,2429.380999999997
23.91,10.23,244.5,2.117,0.14377958333333332,46.052152666666665,2431.4979999999973
23.91,10.83,258.9,2.118,0.1523195,46.20447216666666,2433.6159999999973
23.98,2.04,48.9,2.13,0.0289325,46.233404666666665,2435.7459999999974
24.0,1.35,32.4,2.119,0.019071,46.25247566666666,2437.8649999999975
23.99,2.25,53.9,2.116,0.03168122222222222,46.28415688888889,2439.9809999999975
23.98,2.19,52.5,2.127,0.031018749999999998,46.31517563888889,2442.1079999999974
23.98,2.25,53.9,2.117,0.031696194444444444,46.34687183333333,2444.2249999999976
24.0,2.16,51.8,2.119,0.030490055555555555,46.377361888888885,2446.343999999998
23.98,2.22,53.2,2.129,0.03146188888888889,46.408823777777776,2448.4729999999977
24.0,1.74,41.7,2.115,0.024498750000000003,46.433322527777776,2450.5879999999975
24.0,2.25,54.0,2.119,0.03178500000000001,46.465107527777775,2452.7069999999976
23.98,2.25,53.9,2.129,0.03187586111111111,46.496983388888886,2454.8359999999975
23.99,1.53,36.7,2.12,0.021612222222222227,46.51859561111111,2456.9559999999974
23.98,1.95,46.7,2.117,0.027462194444444445,46.546057805555556,2459.0729999999976
24.0,2.22,53.2,2.125,0.03140277777777778,46.577460583333334,2461.1979999999976
24.0,1.5,36.0,2.122,0.02122,46.59868058333333,2463.3199999999974
23.98,2.22,53.2,2.119,0.03131411111111112,46.62999469444444,2465.4389999999976
24.0,2.16,51.8,2.125,0.030576388888888886,46.66057108333333,2467.5639999999976
23.98,2.01,48.1,2.118,0.028298833333333332,46.68886991666666,2469.6819999999975
23.98,2.25,53.9,2.121,0.03175608333333333,46.720625999999996,2471.8029999999976
24.0,1.17,28.0,2.127,0.016543333333333334,46.73716933333333,2473.9299999999976
23.99,1.65,39.5,2.12,0.023261111111111114,46.76043044444444,2476.0499999999975
23.98,2.22,53.2,2.133,0.031521,46.791951444444436,2478.1829999999973
23.98,1.74,41.7,2.12,0.02455666666666667,46.816508111111105,2480.302999999997
23.98,2.22,53.2,2.121,0.03134366666666667,46.84785177777777,2482.4239999999972
23.99,2.25,53.9,2.122,0.03177105555555555,46.87962283333332,2484.545999999997
23.9,10.83,258.8,2.116,0.15211688888888888,47.03173972222221,2486.661999999997
23.91,10.98,262.5,2.121,0.15465625000000002,47.186395972222215,2488.782999999997
23.94,10.83,259.2,2.126,0.15307199999999999,47.33946797222222,2490.9089999999974
23.99,2.25,53.9,2.117,0.031696194444444444,47.37116416666666,2493.0259999999976
23.99,1.35,32.3,2.119,0.01901213888888889,47.39017630555555,2495.1449999999977
23.99,1.95,46.7,2.132,0.02765677777777778,47.41783308333333,2497.2769999999978
23.98,2.25,53.9,2.12,0.03174111111111111,47.44957419444444,2499.3969999999977
23.98,1.71,41.0,2.132,0.024281111111111114,47.473855305555546,2501.5289999999977
23.98,2.13,51.0,2.123,0.030075833333333336,47.50393113888888,2503.6519999999978
23.98,2.13,51.0,2.133,0.0302175,47.53414863888888,2505.7849999999976
23.98,1.32,31.6,2.119,0.018600111111111112,47.55274874999999,2507.9039999999977
23.99,2.07,49.6,2.119,0.029195111111111116,47.58194386111111,2510.022999999998
23.99,1.68,40.3,2.124,0.023777,47.60572086111111,2512.1469999999977
23.99,2.19,52.5,2.121,0.03093125,47.63665211111111,2514.2679999999978
23.98,2.22,53.2,2.119,0.03131411111111112,47.66796622222222,2516.386999999998
23.99,1.74,41.7,2.132,0.024695666666666668,47.692661888888885,2518.518999999998
23.98,2.25,53.9,2.116,0.03168122222222222,47.72434311111111,2520.634999999998
23.99,1.65,39.5,2.13,0.02337083333333333,47.74771394444444,2522.764999999998
23.99,2.22,53.2,2.121,0.03134366666666667,47.77905761111111,2524.885999999998
23.99,1.5,35.9,2.119,0.02113113888888889,47.80018875,2527.0049999999983
24.0,1.89,45.3,2.123,0.026714416666666668,47.82690316666666,2529.1279999999983
23.98,2.19,52.5,2.118,0.0308875,47.85779066666666,2531.2459999999983
23.98,1.83,43.8,2.117,0.025756833333333333,47.88354749999999,2533.3629999999985
23.99,2.22,53.2,2.129,0.03146188888888889,47.91500938888888,2535.4919999999984
24.0,1.71,41.0,2.117,0.024110277777777776,47.93911966666666,2537.6089999999986
23.99,1.59,38.1,2.117,0.022404916666666667,47.96152458333333,2539.7259999999987
23.94,10.65,254.9,2.129,0.15074502777777776,48.11226961111111,2541.8549999999987
23.91,10.26,245.3,2.117,0.1442500277777778,48.25651963888889,2543.971999999999
23.9,11.01,263.1,2.118,0.1547905,48.41131013888889,2546.089999999999
23.98,1.62,38.8,2.13,0.022956666666666663,48.43426680555555,2548.219999999999
23.98,2.25,53.9,2.121,0.03175608333333333,48.46602288888889,2550.340999999999
23.99,1.74,41.7,2.117,0.024521916666666668,48.49054480555555,2552.457999999999
23.98,2.25,53.9,2.127,0.03184591666666666,48.52239072222222,2554.584999999999
23.99,1.56,37.4,2.122,0.02204522222222222,48.544435944444444,2556.706999999999
23.98,1.95,46.7,2.133,0.027669750000000003,48.572105694444446,2558.839999999999
23.99,1.5,35.9,2.119,0.02113113888888889,48.593236833333336,2560.958999999999
23.98,1.95,46.7,2.121,0.027514083333333335,48.62075091666667,2563.079999999999
23.99,1.32,31.6,2.123,0.018635222222222227,48.639386138888895,2565.202999999999
23.98,1.98,47.4,2.121,0.0279265,48.667312638888895,2567.323999999999
24.0,1.23,29.5,2.132,0.01747055555555556,48.68478319444445,2569.455999999999
23.98,2.28,54.6,2.118,0.032123,48.71690619444445,2571.573999999999
23.98,2.25,53.9,2.117,0.031696194444444444,48.74860238888889,2573.6909999999993
23.98,2.25,53.9,2.132,0.03192077777777778,48.78052316666667,2575.8229999999994
23.99,1.47,35.2,2.118,0.020709333333333333,48.801232500000005,2577.9409999999993
23.98,1.86,44.6,2.118,0.026239666666666668,48.827472166666674,2580.0589999999993
24.0,1.71,41.0,2.125,0.02420138888888889,48.851673555555564,2582.1839999999993
23.98,2.19,52.5,2.12,0.03091666666666667,48.882590222222234,2584.303999999999
23.98,1.38,33.0,2.118,0.019414999999999998,48.902005222222236,2586.421999999999
23.99,2.25,53.9,2.128,0.03186088888888889,48.93386611111112,2588.5499999999993
23.98,2.25,53.9,2.122,0.03177105555555555,48.965637166666674,2590.671999999999
23.99,2.19,52.5,2.143,0.03125208333333333,48.99688925000001,2592.814999999999
23.99,2.25,53.9,2.118,0.031711166666666665,49.02860041666668,2594.932999999999
24.0,1.5,36.0,2.125,0.02125,49.04985041666668,2597.057999999999
23.91,10.56,252.4,2.118,0.14849533333333334,49.198345750000016,2599.175999999999
23.9,11.01,263.1,2.12,0.15493666666666667,49.35328241666668,2601.295999999999
24.0,2.19,52.5,2.127,0.031018749999999998,49.38430116666668,2603.422999999999
23.98,1.68,40.2,2.119,0.02366216666666667,49.40796333333335,2605.541999999999
23.98,2.25,53.9,2.118,0.031711166666666665,49.43967450000002,2607.659999999999
23.99,2.25,53.9,2.125,0.03181597222222222,49.471490472222236,2609.784999999999
24.0,2.22,53.2,2.12,0.03132888888888889,49.50281936111112,2611.904999999999
23.98,2.25,53.9,2.119,0.03172613888888889,49.534545500000014,2614.023999999999
24.0,2.19,52.5,2.128,0.031033333333333333,49.56557883333335,2616.151999999999
24.0,2.19,52.5,2.119,0.030902083333333337,49.59648091666668,2618.2709999999993
23.98,2.25,53.9,2.117,0.031696194444444444,49.62817711111112,2620.3879999999995
24.0,2.25,54.0,2.125,0.031875,49.66005211111112,2622.5129999999995
23.98,2.25,53.9,2.117,0.031696194444444444,49.69174830555556,2624.6299999999997
24.0,1.53,36.7,2.119,0.021602027777777782,49.71335033333334,2626.749
23.98,1.86,44.6,2.14,0.026512222222222222,49.73986255555556,2628.8889999999997
24.0,2.16,51.8,2.117,0.030461277777777775,49.770323833333336,2631.006
23.98,2.25,53.9,2.127,0.03184591666666666,49.802169750000004,2633.133
