Voltage (V),Current (A),Power (W),Delta Time (s),Energy_step_Wh,Cumulative_Energy_Wh,Cumulative_time_s
24.03,0.69,16.5,2.123,0.009730416666666668,5.5620800833333455,1244.3309999999992
24.02,0.69,16.5,2.126,0.009744166666666667,5.571824250000012,1246.4569999999992
24.02,0.69,16.5,2.13,0.009762499999999999,5.581586750000012,1248.5869999999993
24.03,0.69,16.5,2.125,0.009739583333333333,5.591326333333345,1250.7119999999993
24.03,0.69,16.5,2.121,0.009721249999999999,5.6010475833333455,1252.8329999999994
24.03,0.69,16.5,2.121,0.009721249999999999,5.610768833333346,1254.9539999999995
24.02,0.69,16.5,2.128,0.009753333333333334,5.620522166666679,1257.0819999999994
24.03,0.69,16.5,2.121,0.009721249999999999,5.630243416666679,1259.2029999999995
24.03,0.69,16.5,2.116,0.009698333333333333,5.639941750000013,1261.3189999999995
24.03,0.69,16.5,2.128,0.009753333333333334,5.649695083333346,1263.4469999999994
24.03,0.69,16.5,2.122,0.009725833333333333,5.659420916666679,1265.5689999999995
24.03,0.69,16.5,2.12,0.009716666666666669,5.669137583333346,1267.6889999999994
24.03,0.69,16.5,2.123,0.009730416666666668,5.678868000000013,1269.8119999999994
24.03,0.69,16.5,2.12,0.009716666666666669,5.68858466666668,1271.9319999999993
24.03,0.69,16.5,2.117,0.009702916666666667,5.698287583333347,1274.0489999999993
24.03,0.69,16.5,2.132,0.009771666666666668,5.708059250000013,1276.1809999999994
24.03,0.69,16.5,2.122,0.009725833333333333,5.717785083333347,1278.3029999999994
24.03,0.69,16.5,2.121,0.009721249999999999,5.727506333333347,1280.4239999999995
24.03,0.69,16.5,2.125,0.009739583333333333,5.73724591666668,1282.5489999999995
24.03,0.69,16.5,2.12,0.009716666666666669,5.746962583333347,1284.6689999999994
24.02,0.69,16.5,2.117,0.009702916666666667,5.756665500000014,1286.7859999999994
24.03,0.69,16.5,2.133,0.00977625,5.766441750000014,1288.9189999999994
24.03,0.69,16.5,2.12,0.009716666666666669,5.77615841666668,1291.0389999999993
24.03,0.69,16.5,2.134,0.009780833333333332,5.7859392500000135,1293.1729999999993
24.03,0.69,16.5,2.121,0.009721249999999999,5.795660500000014,1295.2939999999994
24.03,0.69,16.5,2.115,0.009693750000000001,5.805354250000014,1297.4089999999994
24.03,0.69,16.5,2.134,0.009780833333333332,5.815135083333347,1299.5429999999994
24.02,0.69,16.5,2.12,0.009716666666666669,5.824851750000014,1301.6629999999993
24.03,0.69,16.5,2.135,0.009785416666666666,5.83463716666668,1303.7979999999993
24.03,0.69,16.5,2.121,0.009721249999999999,5.84435841666668,1305.9189999999994
24.03,0.69,16.5,2.118,0.009707499999999999,5.854065916666681,1308.0369999999994
24.03,0.69,16.5,2.131,0.009767083333333332,5.863833000000014,1310.1679999999994
24.03,0.69,16.5,2.119,0.009712083333333335,5.873545083333347,1312.2869999999994
24.03,0.69,16.5,2.118,0.009707499999999999,5.8832525833333476,1314.4049999999993
24.03,0.69,16.5,2.129,0.009757916666666668,5.893010500000014,1316.5339999999992
24.03,0.69,16.5,2.118,0.009707499999999999,5.902718000000014,1318.6519999999991
24.02,0.69,16.5,2.119,0.009712083333333335,5.912430083333348,1320.770999999999
24.02,0.69,16.5,2.132,0.009771666666666668,5.922201750000014,1322.902999999999
24.03,0.69,16.5,2.118,0.009707499999999999,5.931909250000015,1325.020999999999
24.03,0.69,16.5,2.136,0.00979,5.941699250000014,1327.156999999999
24.03,0.69,16.5,2.12,0.009716666666666669,5.951415916666681,1329.276999999999
24.03,0.69,16.5,2.119,0.009712083333333335,5.961128000000015,1331.3959999999988
24.03,0.69,16.5,2.131,0.009767083333333332,5.970895083333348,1333.526999999999
24.03,0.69,16.5,2.124,0.009735,5.980630083333348,1335.650999999999
24.02,0.69,16.5,2.132,0.009771666666666668,5.990401750000014,1337.782999999999
24.03,0.69,16.5,2.118,0.009707499999999999,6.000109250000015,1339.900999999999
24.03,0.69,16.5,2.12,0.009716666666666669,6.009825916666681,1342.0209999999988
24.03,0.69,16.5,2.13,0.009762499999999999,6.019588416666681,1344.150999999999
24.03,0.69,16.5,2.12,0.009716666666666669,6.029305083333348,1346.2709999999988
24.03,0.69,16.5,2.12,0.009716666666666669,6.039021750000015,1348.3909999999987
24.02,0.69,16.5,2.131,0.009767083333333332,6.048788833333348,1350.5219999999988
24.02,0.69,16.5,2.118,0.009707499999999999,6.058496333333348,1352.6399999999987
24.03,0.69,16.5,2.12,0.009716666666666669,6.068213000000015,1354.7599999999986
24.03,0.69,16.5,2.127,0.009748749999999999,6.077961750000015,1356.8869999999986
24.03,0.69,16.5,2.118,0.009707499999999999,6.087669250000015,1359.0049999999985
24.02,0.69,16.5,2.121,0.009721249999999999,6.0973905000000155,1361.1259999999986
24.02,0.69,16.5,2.129,0.009757916666666668,6.107148416666682,1363.2549999999985
24.02,0.69,16.5,2.121,0.009721249999999999,6.116869666666682,1365.3759999999986
24.03,0.69,16.5,2.12,0.009716666666666669,6.126586333333349,1367.4959999999985
24.02,0.69,16.5,2.125,0.009739583333333333,6.136325916666682,1369.6209999999985
24.03,0.69,16.5,2.12,0.009716666666666669,6.146042583333349,1371.7409999999984
24.03,0.69,16.5,2.123,0.009730416666666668,6.155773000000016,1373.8639999999984
24.03,0.69,16.5,2.127,0.009748749999999999,6.165521750000016,1375.9909999999984
24.03,0.69,16.5,2.124,0.009735,6.175256750000016,1378.1149999999984
24.03,0.69,16.5,2.131,0.009767083333333332,6.185023833333349,1380.2459999999985
24.03,0.69,16.5,2.123,0.009730416666666668,6.194754250000016,1382.3689999999986
24.03,0.69,16.5,2.119,0.009712083333333335,6.204466333333349,1384.4879999999985
24.03,0.69,16.5,2.128,0.009753333333333334,6.214219666666683,1386.6159999999984
24.03,0.69,16.5,2.118,0.009707499999999999,6.223927166666683,1388.7339999999983
24.03,0.69,16.5,2.119,0.009712083333333335,6.233639250000016,1390.8529999999982
24.02,0.69,16.5,2.126,0.009744166666666667,6.243383416666683,1392.9789999999982
24.02,0.69,16.5,2.119,0.009712083333333335,6.253095500000017,1395.0979999999981
24.02,0.69,16.5,2.119,0.009712083333333335,6.26280758333335,1397.216999999998
24.02,0.69,16.5,2.132,0.009771666666666668,6.272579250000017,1399.3489999999981
24.02,0.69,16.5,2.123,0.009730416666666668,6.282309666666683,1401.4719999999982
24.02,0.69,16.5,2.132,0.009771666666666668,6.29208133333335,1403.6039999999982
24.02,0.69,16.5,2.119,0.009712083333333335,6.301793416666683,1405.7229999999981
24.03,0.69,16.5,2.12,0.009716666666666669,6.31151008333335,1407.842999999998
24.02,0.69,16.5,2.131,0.009767083333333332,6.321277166666683,1409.9739999999981
24.03,0.69,16.5,2.12,0.009716666666666669,6.33099383333335,1412.093999999998
24.02,0.69,16.5,2.12,0.009716666666666669,6.340710500000017,1414.213999999998
24.02,0.69,16.5,2.127,0.009748749999999999,6.350459250000017,1416.3409999999978
24.03,0.69,16.5,2.118,0.009707499999999999,6.360166750000017,1418.4589999999978
24.02,0.69,16.5,2.119,0.009712083333333335,6.369878833333351,1420.5779999999977
24.03,0.69,16.5,2.131,0.009767083333333332,6.379645916666684,1422.7089999999978
24.02,0.69,16.5,2.124,0.009735,6.389380916666684,1424.8329999999978
24.02,0.69,16.5,2.131,0.009767083333333332,6.399148000000017,1426.963999999998
24.03,0.69,16.5,2.12,0.009716666666666669,6.408864666666684,1429.0839999999978
24.02,0.69,16.5,2.123,0.009730416666666668,6.418595083333351,1431.2069999999978
24.02,0.69,16.5,2.127,0.009748749999999999,6.428343833333351,1433.3339999999978
24.02,0.69,16.5,2.12,0.009716666666666669,6.4380605000000175,1435.4539999999977
24.02,0.69,16.5,2.118,0.009707499999999999,6.447768000000018,1437.5719999999976
24.02,0.69,16.5,2.128,0.009753333333333334,6.457521333333351,1439.6999999999975
24.02,0.69,16.5,2.119,0.009712083333333335,6.4672334166666845,1441.8189999999975
24.02,0.69,16.5,2.119,0.009712083333333335,6.476945500000018,1443.9379999999974
24.02,0.69,16.5,2.131,0.009767083333333332,6.486712583333351,1446.0689999999975
24.02,0.69,16.5,2.12,0.009716666666666669,6.496429250000018,1448.1889999999973
24.02,0.69,16.5,2.119,0.009712083333333335,6.5061413333333515,1450.3079999999973
24.02,0.69,16.5,2.127,0.009748749999999999,6.5158900833333515,1452.4349999999972
24.03,0.69,16.5,2.119,0.009712083333333335,6.525602166666685,1454.5539999999971
24.03,0.69,16.5,2.119,0.009712083333333335,6.5353142500000185,1456.672999999997
24.02,0.69,16.5,2.131,0.009767083333333332,6.545081333333352,1458.8039999999971
24.02,0.69,16.5,2.123,0.009730416666666668,6.5548117500000185,1460.9269999999972
24.02,0.69,16.5,2.134,0.009780833333333332,6.564592583333352,1463.0609999999972
24.02,0.69,16.5,2.123,0.009730416666666668,6.574323000000018,1465.1839999999972
24.02,0.69,16.5,2.119,0.009712083333333335,6.584035083333352,1467.3029999999972
24.02,0.69,16.5,2.128,0.009753333333333334,6.593788416666685,1469.430999999997
24.03,0.69,16.5,2.118,0.009707499999999999,6.603495916666685,1471.548999999997
24.03,0.69,16.5,2.119,0.009712083333333335,6.613208000000019,1473.667999999997
24.03,0.69,16.5,2.127,0.009748749999999999,6.622956750000019,1475.794999999997
24.02,0.69,16.5,2.119,0.009712083333333335,6.632668833333352,1477.9139999999968
24.03,0.69,16.5,2.119,0.009712083333333335,6.642380916666686,1480.0329999999967
24.02,0.69,16.5,2.132,0.009771666666666668,6.652152583333352,1482.1649999999968
24.03,0.69,16.5,2.122,0.009725833333333333,6.661878416666686,1484.2869999999969
24.03,0.69,16.5,2.115,0.009693750000000001,6.671572166666686,1486.4019999999969
24.02,0.69,16.5,2.127,0.009748749999999999,6.681320916666686,1488.5289999999968
24.03,0.69,16.5,2.118,0.009707499999999999,6.691028416666686,1490.6469999999968
24.02,0.69,16.5,2.12,0.009716666666666669,6.700745083333353,1492.7669999999966
24.03,0.69,16.5,2.131,0.009767083333333332,6.710512166666686,1494.8979999999967
24.03,0.69,16.5,2.119,0.009712083333333335,6.72022425000002,1497.0169999999966
24.02,0.69,16.5,2.123,0.009730416666666668,6.7299546666666865,1499.1399999999967
24.02,0.69,16.5,2.127,0.009748749999999999,6.7397034166666865,1501.2669999999966
24.03,0.69,16.5,2.125,0.009739583333333333,6.74944300000002,1503.3919999999966
24.03,0.69,16.5,2.132,0.009771666666666668,6.759214666666686,1505.5239999999967
24.02,0.69,16.5,2.124,0.009735,6.768949666666686,1507.6479999999967
24.02,0.69,16.5,2.131,0.009767083333333332,6.77871675000002,1509.7789999999968
24.02,0.69,16.5,2.119,0.009712083333333335,6.788428833333353,1511.8979999999967
24.03,0.69,16.5,2.119,0.009712083333333335,6.798140916666687,1514.0169999999966
24.02,0.69,16.5,2.132,0.009771666666666668,6.807912583333353,1516.1489999999967
24.02,0.69,16.5,2.123,0.009730416666666668,6.81764300000002,1518.2719999999968
24.02,0.69,16.5,2.132,0.009771666666666668,6.827414666666686,1520.4039999999968
24.02,0.69,16.5,2.12,0.009716666666666669,6.837131333333353,1522.5239999999967
24.03,0.69,16.5,2.12,0.009716666666666669,6.84684800000002,1524.6439999999966
24.02,0.69,16.5,2.129,0.009757916666666668,6.856605916666687,1526.7729999999965
24.03,0.69,16.5,2.12,0.009716666666666669,6.866322583333353,1528.8929999999964
24.02,0.69,16.5,2.12,0.009716666666666669,6.87603925000002,1531.0129999999963
24.02,0.69,16.5,2.131,0.009767083333333332,6.8858063333333535,1533.1439999999964
24.03,0.69,16.5,2.124,0.009735,6.8955413333333535,1535.2679999999964
24.03,0.69,16.5,2.132,0.009771666666666668,6.90531300000002,1537.3999999999965
24.02,0.69,16.5,2.119,0.009712083333333335,6.9150250833333535,1539.5189999999964
24.03,0.69,16.5,2.122,0.009725833333333333,6.924750916666687,1541.6409999999964
24.03,0.69,16.5,2.127,0.009748749999999999,6.934499666666687,1543.7679999999964
24.03,0.69,16.5,2.119,0.009712083333333335,6.9442117500000204,1545.8869999999963
24.03,0.69,16.5,2.119,0.009712083333333335,6.953923833333354,1548.0059999999962
24.02,0.69,16.5,2.132,0.009771666666666668,6.9636955000000205,1550.1379999999963
24.02,0.69,16.5,2.119,0.009712083333333335,6.973407583333354,1552.2569999999962
24.03,0.69,16.5,2.12,0.009716666666666669,6.983124250000021,1554.376999999996
24.02,0.69,16.5,2.127,0.009748749999999999,6.992873000000021,1556.503999999996
24.02,0.69,16.5,2.119,0.009712083333333335,7.002585083333354,1558.622999999996
24.02,0.69,16.5,2.119,0.009712083333333335,7.012297166666688,1560.7419999999959
24.03,0.69,16.5,2.132,0.009771666666666668,7.022068833333354,1562.873999999996
24.03,0.69,16.5,2.121,0.009721249999999999,7.031790083333354,1564.994999999996
24.02,0.69,16.5,2.117,0.009702916666666667,7.041493000000021,1567.111999999996
24.02,0.69,16.5,2.128,0.009753333333333334,7.051246333333355,1569.239999999996
24.02,0.69,16.5,2.12,0.009716666666666669,7.060963000000021,1571.3599999999958
24.03,0.69,16.5,2.12,0.009716666666666669,7.070679666666688,1573.4799999999957
24.02,0.69,16.5,2.126,0.009744166666666667,7.080423833333355,1575.6059999999957
24.02,0.69,16.5,2.12,0.009716666666666669,7.090140500000022,1577.7259999999956
24.02,0.69,16.5,2.124,0.009735,7.099875500000022,1579.8499999999956
24.02,0.69,16.5,2.127,0.009748749999999999,7.109624250000022,1581.9769999999955
24.03,0.69,16.5,2.119,0.009712083333333335,7.119336333333355,1584.0959999999955
24.02,0.69,16.5,2.119,0.009712083333333335,7.129048416666689,1586.2149999999954
24.02,0.69,16.5,2.128,0.009753333333333334,7.138801750000022,1588.3429999999953
24.02,0.69,16.5,2.119,0.009712083333333335,7.1485138333333555,1590.4619999999952
24.02,0.69,16.5,2.12,0.009716666666666669,7.158230500000022,1592.581999999995
24.02,0.69,16.5,2.128,0.009753333333333334,7.167983833333356,1594.709999999995
24.02,0.69,16.5,2.12,0.009716666666666669,7.1777005000000225,1596.829999999995
24.02,0.69,16.5,2.119,0.009712083333333335,7.187412583333356,1598.9489999999948
24.02,0.69,16.5,2.131,0.009767083333333332,7.197179666666689,1601.079999999995
24.02,0.69,16.5,2.12,0.009716666666666669,7.206896333333356,1603.1999999999948
24.02,0.69,16.5,2.119,0.009712083333333335,7.2166084166666895,1605.3189999999947
24.02,0.69,16.5,2.128,0.009753333333333334,7.226361750000023,1607.4469999999947
24.02,0.69,16.5,2.119,0.009712083333333335,7.236073833333356,1609.5659999999946
24.02,0.69,16.5,2.137,0.009794583333333334,7.245868416666689,1611.7029999999945
24.02,0.69,16.5,2.119,0.009712083333333335,7.255580500000023,1613.8219999999944
24.03,0.69,16.5,2.12,0.009716666666666669,7.26529716666669,1615.9419999999943
24.02,0.69,16.5,2.131,0.009767083333333332,7.275064250000023,1618.0729999999944
24.03,0.69,16.5,2.124,0.009735,7.284799250000023,1620.1969999999944
24.03,0.69,16.5,2.132,0.009771666666666668,7.294570916666689,1622.3289999999945
24.02,0.69,16.5,2.12,0.009716666666666669,7.304287583333356,1624.4489999999944
24.03,0.69,16.5,2.119,0.009712083333333335,7.31399966666669,1626.5679999999943
24.03,0.69,16.5,2.127,0.009748749999999999,7.32374841666669,1628.6949999999943
24.03,0.69,16.5,2.12,0.009716666666666669,7.333465083333357,1630.8149999999941
24.03,0.69,16.5,2.118,0.009707499999999999,7.343172583333357,1632.932999999994
24.02,0.69,16.5,2.133,0.00977625,7.352948833333357,1635.0659999999941
24.03,0.69,16.5,2.119,0.009712083333333335,7.36266091666669,1637.184999999994
24.02,0.69,16.5,2.12,0.009716666666666669,7.372377583333357,1639.304999999994
24.02,0.69,16.5,2.127,0.009748749999999999,7.382126333333357,1641.4319999999939
24.02,0.69,16.5,2.12,0.009716666666666669,7.391843000000024,1643.5519999999938
24.02,0.69,16.5,2.12,0.009716666666666669,7.4015596666666905,1645.6719999999937
24.02,0.69,16.5,2.131,0.009767083333333332,7.411326750000024,1647.8029999999937
24.02,0.69,16.5,2.12,0.009716666666666669,7.4210434166666905,1649.9229999999936
24.03,0.69,16.5,2.119,0.009712083333333335,7.430755500000024,1652.0419999999935
24.03,0.69,16.5,2.127,0.009748749999999999,7.440504250000024,1654.1689999999935
24.03,0.69,16.5,2.118,0.009707499999999999,7.450211750000024,1656.2869999999934
24.02,0.69,16.5,2.12,0.009716666666666669,7.459928416666691,1658.4069999999933
24.03,0.69,16.5,2.126,0.009744166666666667,7.469672583333358,1660.5329999999933
24.02,0.66,15.8,2.12,0.009304444444444445,7.478977027777802,1662.6529999999932
24.03,0.69,16.5,2.12,0.009716666666666669,7.488693694444469,1664.772999999993
24.02,0.69,16.5,2.131,0.009767083333333332,7.498460777777802,1666.9039999999932
24.02,0.69,16.5,2.12,0.009716666666666669,7.508177444444469,1669.023999999993
24.02,0.69,16.5,2.119,0.009712083333333335,7.517889527777802,1671.142999999993
24.02,0.69,16.5,2.127,0.009748749999999999,7.527638277777802,1673.269999999993
24.02,0.69,16.5,2.119,0.009712083333333335,7.537350361111136,1675.3889999999928
24.02,0.69,16.5,2.119,0.009712083333333335,7.547062444444469,1677.5079999999928
24.02,0.69,16.5,2.132,0.009771666666666668,7.556834111111136,1679.6399999999928
24.02,0.69,16.5,2.128,0.009753333333333334,7.566587444444469,1681.7679999999928
24.02,0.69,16.5,2.128,0.009753333333333334,7.576340777777802,1683.8959999999927
24.02,0.69,16.5,2.119,0.009712083333333335,7.586052861111136,1686.0149999999926
24.03,0.69,16.5,2.121,0.009721249999999999,7.595774111111136,1688.1359999999927
24.02,0.69,16.5,2.127,0.009748749999999999,7.605522861111136,1690.2629999999926
24.02,0.69,16.5,2.123,0.009730416666666668,7.615253277777803,1692.3859999999927
24.03,0.69,16.5,2.133,0.00977625,7.625029527777802,1694.5189999999927
24.03,0.69,16.5,2.119,0.009712083333333335,7.634741611111136,1696.6379999999926
24.02,0.69,16.5,2.119,0.009712083333333335,7.644453694444469,1698.7569999999926
24.02,0.69,16.5,2.133,0.00977625,7.654229944444469,1700.8899999999926
24.03,0.69,16.5,2.118,0.009707499999999999,7.6639374444444694,1703.0079999999925
24.02,0.69,16.5,2.119,0.009712083333333335,7.673649527777803,1705.1269999999924
24.02,0.69,16.5,2.127,0.009748749999999999,7.683398277777803,1707.2539999999924
24.02,0.69,16.5,2.119,0.009712083333333335,7.693110361111136,1709.3729999999923
24.02,0.69,16.5,2.12,0.009716666666666669,7.702827027777803,1711.4929999999922
24.02,0.69,16.5,2.132,0.009771666666666668,7.71259869444447,1713.6249999999923
24.02,0.69,16.5,2.123,0.009730416666666668,7.7223291111111365,1715.7479999999923
24.02,0.69,16.5,2.132,0.009771666666666668,7.732100777777803,1717.8799999999924
24.02,0.69,16.5,2.124,0.009735,7.741835777777803,1720.0039999999924
24.02,0.69,16.5,2.133,0.00977625,7.751612027777803,1722.1369999999924
24.02,0.69,16.5,2.118,0.009707499999999999,7.761319527777803,1724.2549999999924
24.02,0.69,16.5,2.12,0.009716666666666669,7.77103619444447,1726.3749999999923
24.02,0.69,16.5,2.132,0.009771666666666668,7.780807861111136,1728.5069999999923
24.02,0.69,16.5,2.128,0.009753333333333334,7.79056119444447,1730.6349999999923
24.02,0.69,16.5,2.128,0.009753333333333334,7.800314527777803,1732.7629999999922
24.02,0.69,16.5,2.12,0.009716666666666669,7.81003119444447,1734.882999999992
24.02,0.69,16.5,2.119,0.009712083333333335,7.819743277777803,1737.001999999992
24.02,0.69,16.5,2.126,0.009744166666666667,7.82948744444447,1739.127999999992
24.02,0.69,16.5,2.119,0.009712083333333335,7.8391995277778035,1741.2469999999919
24.02,0.69,16.5,2.12,0.009716666666666669,7.84891619444447,1743.3669999999918
24.02,0.69,16.5,2.128,0.009753333333333334,7.858669527777804,1745.4949999999917
24.02,0.69,16.5,2.119,0.009712083333333335,7.868381611111137,1747.6139999999916
24.02,0.69,16.5,2.12,0.009716666666666669,7.878098277777804,1749.7339999999915
24.02,0.69,16.5,2.131,0.009767083333333332,7.887865361111137,1751.8649999999916
24.02,0.69,16.5,2.125,0.009739583333333333,7.8976049444444705,1753.9899999999916
24.02,0.69,16.5,2.131,0.009767083333333332,7.907372027777804,1756.1209999999917
24.02,0.69,16.5,2.12,0.009716666666666669,7.9170886944444705,1758.2409999999916
24.02,0.69,16.5,2.117,0.009702916666666667,7.926791611111137,1760.3579999999915
24.02,0.69,16.5,2.132,0.009771666666666668,7.936563277777804,1762.4899999999916
24.02,0.69,16.5,2.125,0.009739583333333333,7.946302861111137,1764.6149999999916
24.02,0.69,16.5,2.13,0.009762499999999999,7.956065361111137,1766.7449999999917
24.02,0.69,16.5,2.12,0.009716666666666669,7.965782027777804,1768.8649999999916
24.02,0.69,16.5,2.119,0.009712083333333335,7.9754941111111375,1770.9839999999915
24.02,0.69,16.5,2.132,0.009771666666666668,7.985265777777804,1773.1159999999916
24.02,0.69,16.5,2.124,0.009735,7.995000777777804,1775.2399999999916
24.02,0.69,16.5,2.131,0.009767083333333332,8.004767861111137,1777.3709999999917
24.02,0.69,16.5,2.119,0.009712083333333335,8.01447994444447,1779.4899999999916
24.02,0.69,16.5,2.123,0.009730416666666668,8.024210361111138,1781.6129999999916
24.02,0.69,16.5,2.127,0.009748749999999999,8.033959111111137,1783.7399999999916
24.02,0.69,16.5,2.122,0.009725833333333333,8.04368494444447,1785.8619999999917
24.02,0.69,16.5,2.132,0.009771666666666668,8.053456611111137,1787.9939999999917
24.02,0.69,16.5,2.124,0.009735,8.063191611111137,1790.1179999999918
24.02,0.69,16.5,2.136,0.00979,8.072981611111137,1792.2539999999917
24.02,0.69,16.5,2.123,0.009730416666666668,8.082712027777804,1794.3769999999918
24.03,0.69,16.5,2.133,0.00977625,8.092488277777804,1796.5099999999918
24.02,0.69,16.5,2.124,0.009735,8.102223277777803,1798.6339999999918
24.02,0.69,16.5,2.131,0.009767083333333332,8.111990361111136,1800.764999999992
24.02,0.69,16.5,2.119,0.009712083333333335,8.12170244444447,1802.8839999999918
24.03,0.69,16.5,2.12,0.009716666666666669,8.131419111111136,1805.0039999999917
24.02,0.69,16.5,2.131,0.009767083333333332,8.141186194444469,1807.1349999999918
24.02,0.69,16.5,2.123,0.009730416666666668,8.150916611111136,1809.2579999999919
24.02,0.69,16.5,2.132,0.009771666666666668,8.160688277777803,1811.389999999992
24.02,0.69,16.5,2.119,0.009712083333333335,8.170400361111136,1813.5089999999918
24.02,0.69,16.5,2.119,0.009712083333333335,8.18011244444447,1815.6279999999917
24.02,0.69,16.5,2.133,0.00977625,8.18988869444447,1817.7609999999918
24.03,0.66,15.8,2.123,0.009317611111111113,8.199206305555581,1819.8839999999918
24.02,0.69,16.5,2.132,0.009771666666666668,8.208977972222248,1822.015999999992
24.02,0.69,16.5,2.122,0.009725833333333333,8.218703805555581,1824.137999999992
24.03,0.69,16.5,2.137,0.009794583333333334,8.228498388888914,1826.274999999992
24.02,0.69,16.5,2.123,0.009730416666666668,8.23822880555558,1828.397999999992
24.02,0.69,16.5,2.132,0.009771666666666668,8.248000472222248,1830.529999999992
24.02,0.69,16.5,2.124,0.009735,8.257735472222247,1832.653999999992
24.03,0.69,16.5,2.131,0.009767083333333332,8.26750255555558,1834.7849999999921
24.03,0.69,16.5,2.119,0.009712083333333335,8.277214638888914,1836.903999999992
24.02,0.69,16.5,2.118,0.009707499999999999,8.286922138888913,1839.021999999992
24.02,0.69,16.5,2.133,0.00977625,8.296698388888913,1841.154999999992
24.02,0.69,16.5,2.123,0.009730416666666668,8.30642880555558,1843.277999999992
24.02,0.69,16.5,2.133,0.00977625,8.31620505555558,1845.410999999992
24.02,0.69,16.5,2.119,0.009712083333333335,8.325917138888913,1847.529999999992
24.03,0.69,16.5,2.118,0.009707499999999999,8.335624638888913,1849.647999999992
24.02,0.69,16.5,2.133,0.00977625,8.345400888888912,1851.780999999992
24.02,0.69,16.5,2.123,0.009730416666666668,8.35513130555558,1853.903999999992
24.02,0.69,16.5,2.132,0.009771666666666668,8.364902972222247,1856.035999999992
24.02,0.69,16.5,2.124,0.009735,8.374637972222246,1858.1599999999921
24.02,0.69,16.5,2.12,0.009716666666666669,8.384354638888912,1860.279999999992
24.02,0.69,16.5,2.126,0.009744166666666667,8.39409880555558,1862.405999999992
24.02,0.69,16.5,2.119,0.009712083333333335,8.403810888888913,1864.524999999992
24.02,0.69,16.5,2.119,0.009712083333333335,8.413522972222246,1866.6439999999918
24.02,0.69,16.5,2.126,0.009744166666666667,8.423267138888914,1868.7699999999918
24.02,0.69,16.5,2.12,0.009716666666666669,8.43298380555558,1870.8899999999917
24.02,0.69,16.5,2.119,0.009712083333333335,8.442695888888913,1873.0089999999916
24.02,0.69,16.5,2.133,0.00977625,8.452472138888913,1875.1419999999916
24.02,0.69,16.5,2.123,0.009730416666666668,8.46220255555558,1877.2649999999917
24.03,0.69,16.5,2.132,0.009771666666666668,8.471974222222247,1879.3969999999917
24.03,0.69,16.5,2.119,0.009712083333333335,8.48168630555558,1881.5159999999917
24.03,0.69,16.5,2.124,0.009735,8.49142130555558,1883.6399999999917
24.02,0.69,16.5,2.127,0.009748749999999999,8.50117005555558,1885.7669999999916
24.03,0.69,16.5,2.119,0.009712083333333335,8.510882138888913,1887.8859999999916
24.03,0.69,16.5,2.119,0.009712083333333335,8.520594222222247,1890.0049999999915
24.03,0.69,16.5,2.129,0.009757916666666668,8.530352138888913,1892.1339999999914
24.03,0.69,16.5,2.123,0.009730416666666668,8.54008255555558,1894.2569999999914
24.02,0.69,16.5,2.137,0.009794583333333334,8.549877138888913,1896.3939999999914
24.03,0.69,16.5,2.117,0.009702916666666667,8.55958005555558,1898.5109999999913
24.03,0.69,16.5,2.12,0.009716666666666669,8.569296722222246,1900.6309999999912
24.02,0.69,16.5,2.125,0.009739583333333333,8.57903630555558,1902.7559999999912
24.02,0.69,16.5,2.121,0.009721249999999999,8.58875755555558,1904.8769999999913
24.02,0.69,16.5,2.123,0.009730416666666668,8.598487972222246,1906.9999999999914
24.02,0.69,16.5,2.127,0.009748749999999999,8.608236722222246,1909.1269999999913
24.03,0.69,16.5,2.121,0.009721249999999999,8.617957972222246,1911.2479999999914
24.03,0.69,16.5,2.119,0.009712083333333335,8.62767005555558,1913.3669999999913
24.03,0.69,16.5,2.126,0.009744166666666667,8.637414222222247,1915.4929999999913
24.03,0.69,16.5,2.119,0.009712083333333335,8.647126305555581,1917.6119999999912
24.02,0.69,16.5,2.138,0.009799166666666666,8.656925472222248,1919.7499999999911
24.03,0.69,16.5,2.118,0.009707499999999999,8.666632972222247,1921.867999999991
24.02,0.69,16.5,2.12,0.009716666666666669,8.676349638888913,1923.987999999991
24.02,0.69,16.5,2.13,0.009762499999999999,8.686112138888914,1926.117999999991
24.03,0.69,16.5,2.12,0.009716666666666669,8.69582880555558,1928.237999999991
24.02,0.69,16.5,2.119,0.009712083333333335,8.705540888888914,1930.3569999999909
24.03,0.69,16.5,2.131,0.009767083333333332,8.715307972222247,1932.487999999991
24.02,0.69,16.5,2.12,0.009716666666666669,8.725024638888913,1934.6079999999909
24.02,0.69,16.5,2.118,0.009707499999999999,8.734732138888912,1936.7259999999908
24.03,0.69,16.5,2.127,0.009748749999999999,8.744480888888912,1938.8529999999907
24.02,0.69,16.5,2.119,0.009712083333333335,8.754192972222246,1940.9719999999907
24.03,0.69,16.5,2.125,0.009739583333333333,8.763932555555579,1943.0969999999907
24.03,0.66,15.8,2.126,0.009330777777777778,8.773263333333357,1945.2229999999906
24.03,0.69,16.5,2.119,0.009712083333333335,8.782975416666691,1947.3419999999905
24.03,0.69,16.5,2.119,0.009712083333333335,8.792687500000024,1949.4609999999905
24.03,0.69,16.5,2.127,0.009748749999999999,8.802436250000024,1951.5879999999904
24.02,0.69,16.5,2.119,0.009712083333333335,8.812148333333358,1953.7069999999903
